Sim_ID,Mass_kg,E_grav_J,T_OR_s,T_OR_us,Quantum_OR
4317,4.6871e-13,9.1640e-28,1.1508e-07,0.1151,True
4318,1.4093e-15,8.2854e-33,1.2728e-02,12728.0116,False
4319,3.1597e-14,4.1647e-30,2.5322e-05,25.3219,True
4320,8.1230e-14,2.7524e-29,3.8314e-06,3.8314,True
4321,1.4054e-13,8.2388e-29,1.2800e-06,1.28,True
4322,2.8974e-12,3.5018e-26,3.0115e-09,0.003,True
4323,3.0664e-13,3.9224e-28,2.6886e-07,0.2689,True
4324,6.0288e-14,1.5162e-29,6.9554e-06,6.9554,True
4325,9.8847e-13,4.0758e-27,2.5874e-08,0.0259,True
4326,3.2809e-12,4.4903e-26,2.3486e-09,0.0023,True
4327,1.2068e-15,6.0748e-33,1.7360e-02,17359.866,False
4328,4.3084e-12,7.7432e-26,1.3619e-09,0.0014,True
4329,2.0826e-15,1.8092e-32,5.8289e-03,5828.9458,False
4330,1.0289e-12,4.4164e-27,2.3878e-08,0.0239,True
4331,1.0888e-14,4.9452e-31,2.1325e-04,213.2508,False
4332,3.0827e-15,3.9641e-32,2.6603e-03,2660.316,False
4333,4.2366e-14,7.4871e-30,1.4085e-05,14.0853,True
4334,2.4098e-13,2.4224e-28,4.3535e-07,0.4353,True
4335,2.5652e-14,2.7450e-30,3.8418e-05,38.4177,True
4336,1.5916e-15,1.0567e-32,9.9797e-03,9979.7301,False
4337,1.6496e-13,1.1352e-28,9.2899e-07,0.929,True
4338,2.1775e-12,1.9779e-26,5.3317e-09,0.0053,True
4339,2.6152e-14,2.8529e-30,3.6965e-05,36.9646,True
4340,6.3126e-15,1.6623e-31,6.3442e-04,634.4151,False
4341,4.3359e-14,7.8424e-30,1.3447e-05,13.4471,True
4342,1.5097e-15,9.5076e-33,1.1092e-02,11091.9008,False
4343,1.0838e-12,4.9001e-27,2.1521e-08,0.0215,True
4344,1.1392e-12,5.4138e-27,1.9479e-08,0.0195,True
4345,1.4962e-13,9.3385e-29,1.1293e-06,1.1293,True
4346,2.0236e-14,1.7081e-30,6.1739e-05,61.7385,True
4347,9.0860e-13,3.4438e-27,3.0623e-08,0.0306,True
4348,1.1266e-13,5.2945e-29,1.9918e-06,1.9918,True
4349,1.1353e-12,5.3763e-27,1.9615e-08,0.0196,True
4350,2.1664e-13,1.9579e-28,5.3864e-07,0.5386,True
4351,7.9706e-13,2.6501e-27,3.9793e-08,0.0398,True
4352,1.6371e-13,1.1179e-28,9.4332e-07,0.9433,True
4353,3.4033e-14,4.8314e-30,2.1827e-05,21.8273,True
4354,3.4947e-12,5.0946e-26,2.0700e-09,0.0021,True
4355,1.0036e-13,4.2016e-29,2.5099e-06,2.5099,True
4356,1.7306e-13,1.2494e-28,8.4406e-07,0.8441,True
4357,6.5400e-15,1.7842e-31,5.9107e-04,591.0661,False
4358,2.0619e-13,1.7734e-28,5.9465e-07,0.5947,True
4359,1.3012e-13,7.0633e-29,1.4930e-06,1.493,True
4360,4.8274e-15,9.7210e-32,1.0848e-03,1084.8434,False
4361,1.6612e-15,1.1511e-32,9.1615e-03,9161.5434,False
4362,1.7199e-13,1.2340e-28,8.5463e-07,0.8546,True
4363,6.6815e-13,1.8622e-27,5.6629e-08,0.0566,True
4364,8.6307e-14,3.1073e-29,3.3939e-06,3.3939,True
4365,6.8996e-15,1.9858e-31,5.3106e-04,531.0558,False
4366,2.9204e-13,3.5577e-28,2.9642e-07,0.2964,True
4367,1.9784e-15,1.6327e-32,6.4591e-03,6459.1155,False
4368,4.3085e-14,7.7436e-30,1.3619e-05,13.6186,True
4369,4.0206e-15,6.7432e-32,1.5639e-03,1563.9142,False
4370,4.8118e-15,9.6583e-32,1.0919e-03,1091.8762,False
4371,5.6012e-15,1.3087e-31,8.0581e-04,805.8086,False
4372,2.6941e-14,3.0278e-30,3.4830e-05,34.8301,True
4373,1.5460e-15,9.9699e-33,1.0578e-02,10577.5299,False
4374,2.9609e-14,3.6571e-30,2.8836e-05,28.8362,True
4375,7.8125e-14,2.5460e-29,4.1420e-06,4.142,True
4376,6.1333e-14,1.5692e-29,6.7206e-06,6.7206,True
4377,2.6056e-14,2.8320e-30,3.7237e-05,37.2372,True
4378,1.2705e-12,6.7335e-27,1.5662e-08,0.0157,True
4379,3.4479e-15,4.9591e-32,2.1265e-03,2126.5337,False
4380,7.4226e-14,2.2983e-29,4.5886e-06,4.5886,True
4381,1.6962e-15,1.2002e-32,8.7864e-03,8786.4154,False
4382,1.8332e-15,1.4018e-32,7.5229e-03,7522.8945,False
4383,1.3265e-13,7.3403e-29,1.4367e-06,1.4367,True
4384,1.2408e-13,6.4218e-29,1.6422e-06,1.6422,True
4385,1.7694e-12,1.3059e-26,8.0752e-09,0.0081,True
4386,1.1576e-13,5.5899e-29,1.8866e-06,1.8866,True
4387,3.5501e-12,5.2573e-26,2.0059e-09,0.002,True
4388,1.5140e-15,9.5615e-33,1.1029e-02,11029.3227,False
4389,2.3042e-15,2.2148e-32,4.7614e-03,4761.4085,False
4390,1.4555e-15,8.8365e-33,1.1934e-02,11934.2138,False
4391,4.8454e-15,9.7938e-32,1.0768e-03,1076.7711,False
4392,1.0049e-13,4.2128e-29,2.5033e-06,2.5033,True
4393,2.4432e-13,2.4899e-28,4.2353e-07,0.4235,True
4394,1.4744e-15,9.0682e-33,1.1629e-02,11629.3154,False
4395,3.1559e-12,4.1545e-26,2.5384e-09,0.0025,True
4396,1.3036e-12,7.0888e-27,1.4877e-08,0.0149,True
4397,1.2507e-14,6.5254e-31,1.6161e-04,161.6103,False
4398,1.9298e-15,1.5535e-32,6.7883e-03,6788.3104,False
4399,4.2502e-15,7.5353e-32,1.3995e-03,1399.5101,False
4400,2.9482e-15,3.6259e-32,2.9085e-03,2908.4611,False
4401,2.8577e-15,3.4067e-32,3.0956e-03,3095.5969,False
4402,8.2822e-14,2.8614e-29,3.6855e-06,3.6855,True
4403,8.1168e-15,2.7482e-31,3.8373e-04,383.73,False
4404,2.1123e-14,1.8612e-30,5.6662e-05,56.6623,True
4405,4.5725e-12,8.7214e-26,1.2092e-09,0.0012,True
4406,3.3983e-13,4.8173e-28,2.1891e-07,0.2189,True
4407,3.2378e-12,4.3731e-26,2.4115e-09,0.0024,True
4408,3.3675e-15,4.7305e-32,2.2293e-03,2229.2849,False
4409,2.5913e-14,2.8011e-30,3.7648e-05,37.6483,True
4410,1.1270e-13,5.2986e-29,1.9903e-06,1.9903,True
4411,1.9228e-15,1.5422e-32,6.8382e-03,6838.154,False
4412,1.0363e-15,4.4799e-33,2.3540e-02,23540.298,False
4413,3.0194e-13,3.8029e-28,2.7730e-07,0.2773,True
4414,2.3663e-13,2.3358e-28,4.5149e-07,0.4515,True
4415,3.3075e-14,4.5633e-30,2.3110e-05,23.11,True
4416,6.4741e-14,1.7484e-29,6.0316e-06,6.0316,True
4417,3.4412e-14,4.9398e-30,2.1349e-05,21.3485,True
4418,1.2269e-15,6.2788e-33,1.6796e-02,16795.871,False
4419,1.7399e-14,1.2628e-30,8.3509e-05,83.5086,True
4420,4.5188e-15,8.5178e-32,1.2381e-03,1238.0737,False
4421,2.3124e-15,2.2306e-32,4.7277e-03,4727.7463,False
4422,3.4584e-12,4.9894e-26,2.1136e-09,0.0021,True
4423,1.6482e-13,1.1332e-28,9.3060e-07,0.9306,True
4424,4.9577e-13,1.0253e-27,1.0286e-07,0.1029,True
4425,1.4673e-14,8.9811e-31,1.1742e-04,117.4217,False
4426,2.8460e-14,3.3788e-30,3.1211e-05,31.2113,True
4427,7.5227e-15,2.3607e-31,4.4673e-04,446.7257,False
4428,2.2839e-15,2.1759e-32,4.8467e-03,4846.6783,False
4429,4.5944e-15,8.8054e-32,1.1976e-03,1197.6367,False
4430,8.9121e-13,3.3132e-27,3.1829e-08,0.0318,True
4431,3.2079e-13,4.2927e-28,2.4567e-07,0.2457,True
4432,1.0546e-13,4.6391e-29,2.2732e-06,2.2732,True
4433,5.7193e-14,1.3645e-29,7.7287e-06,7.7287,True
4434,2.5826e-12,2.7823e-26,3.7903e-09,0.0038,True
4435,1.8580e-15,1.4400e-32,7.3232e-03,7323.2124,False
4436,1.0913e-14,4.9677e-31,2.1229e-04,212.2865,False
4437,1.9697e-14,1.6185e-30,6.5159e-05,65.1585,True
4438,7.8374e-13,2.5623e-27,4.1158e-08,0.0412,True
4439,4.6912e-12,9.1801e-26,1.1488e-09,0.0011,True
4440,7.7666e-15,2.5162e-31,4.1911e-04,419.1065,False
4441,1.7141e-12,1.2256e-26,8.6043e-09,0.0086,True
4442,1.1815e-12,5.8235e-27,1.8109e-08,0.0181,True
4443,6.7764e-15,1.9155e-31,5.5054e-04,550.5395,False
4444,3.0000e-14,3.7543e-30,2.8090e-05,28.09,True
4445,3.2762e-14,4.4774e-30,2.3553e-05,23.5535,True
4446,4.1534e-12,7.1962e-26,1.4655e-09,0.0015,True
4447,4.6678e-15,9.0889e-32,1.1603e-03,1160.2805,False
4448,9.0378e-13,3.4073e-27,3.0951e-08,0.031,True
4449,1.7225e-14,1.2377e-30,8.5203e-05,85.2026,True
4450,5.0520e-13,1.0647e-27,9.9050e-08,0.0991,True
4451,3.5777e-14,5.3395e-30,1.9750e-05,19.7503,True
4452,1.3783e-13,7.9242e-29,1.3308e-06,1.3308,True
4453,1.2017e-12,6.0242e-27,1.7506e-08,0.0175,True
4454,9.4316e-13,3.7107e-27,2.8420e-08,0.0284,True
4455,1.6028e-12,1.0716e-26,9.8411e-09,0.0098,True
4456,1.6616e-15,1.1517e-32,9.1568e-03,9156.8272,False
4457,3.6297e-13,5.4958e-28,1.9189e-07,0.1919,True
4458,3.2946e-15,4.5280e-32,2.3290e-03,2329.0145,False
4459,3.4522e-14,4.9715e-30,2.1212e-05,21.2124,True
4460,1.0696e-13,4.7721e-29,2.2099e-06,2.2099,True
4461,3.0883e-14,3.9786e-30,2.6506e-05,26.5062,True
4462,8.3566e-14,2.9130e-29,3.6202e-06,3.6202,True
4463,4.8542e-12,9.8294e-26,1.0729e-09,0.0011,True
4464,3.1635e-15,4.1746e-32,2.5262e-03,2526.1599,False
4465,3.1513e-13,4.1426e-28,2.5457e-07,0.2546,True
4466,2.9161e-14,3.5471e-30,2.9730e-05,29.7303,True
4467,3.1046e-15,4.0205e-32,2.6230e-03,2622.9614,False
4468,3.8651e-15,6.2318e-32,1.6923e-03,1692.2533,False
4469,3.2459e-12,4.3949e-26,2.3995e-09,0.0024,True
4470,1.7932e-12,1.3413e-26,7.8623e-09,0.0079,True
4471,2.2653e-12,2.1406e-26,4.9266e-09,0.0049,True
4472,4.6521e-12,9.0279e-26,1.1681e-09,0.0012,True
4473,5.8959e-15,1.4501e-31,7.2725e-04,727.2532,False
4474,2.0642e-14,1.7775e-30,5.9330e-05,59.3296,True
4475,2.9883e-13,3.7250e-28,2.8311e-07,0.2831,True
4476,6.1599e-14,1.5828e-29,6.6627e-06,6.6627,True
4477,3.5287e-14,5.1941e-30,2.0303e-05,20.3034,True
4478,2.1064e-14,1.8508e-30,5.6980e-05,56.9802,True
4479,1.5717e-13,1.0305e-28,1.0234e-06,1.0234,True
4480,1.3462e-13,7.5595e-29,1.3950e-06,1.395,True
4481,3.9557e-15,6.5274e-32,1.6156e-03,1615.6045,False
4482,5.5584e-14,1.2888e-29,8.1825e-06,8.1825,True
4483,1.1150e-13,5.1861e-29,2.0335e-06,2.0335,True
4484,1.2867e-13,6.9061e-29,1.5270e-06,1.527,True
4485,5.9866e-15,1.4950e-31,7.0539e-04,705.3911,False
4486,5.5672e-13,1.2929e-27,8.1566e-08,0.0816,True
4487,1.2394e-15,6.4078e-33,1.6458e-02,16457.6954,False
4488,2.0536e-14,1.7592e-30,5.9947e-05,59.9467,True
4489,7.6910e-13,2.4675e-27,4.2739e-08,0.0427,True
4490,1.2185e-13,6.1934e-29,1.7027e-06,1.7027,True
4491,9.2477e-15,3.5674e-31,2.9561e-04,295.615,False
4492,3.7206e-13,5.7744e-28,1.8263e-07,0.1826,True
4493,1.2553e-13,6.5737e-29,1.6042e-06,1.6042,True
4494,8.8162e-13,3.2423e-27,3.2526e-08,0.0325,True
4495,5.2340e-13,1.1428e-27,9.2282e-08,0.0923,True
4496,1.8062e-13,1.3609e-28,7.7491e-07,0.7749,True
4497,6.3937e-14,1.7053e-29,6.1842e-06,6.1842,True
4498,3.1091e-15,4.0324e-32,2.6153e-03,2615.273,False
4499,9.2611e-15,3.5778e-31,2.9476e-04,294.7572,False
4500,3.5501e-14,5.2572e-30,2.0059e-05,20.0594,True
4501,1.6474e-13,1.1321e-28,9.3156e-07,0.9316,True
4502,7.9468e-14,2.6343e-29,4.0032e-06,4.0032,True
4503,1.1641e-14,5.6527e-31,1.8656e-04,186.56,False
4504,1.0566e-15,4.6570e-33,2.2645e-02,22644.7475,False
4505,6.8482e-14,1.9563e-29,5.3907e-06,5.3907,True
4506,1.1390e-14,5.4116e-31,1.9487e-04,194.8707,False
4507,5.2155e-13,1.1347e-27,9.2940e-08,0.0929,True
4508,1.2262e-15,6.2725e-33,1.6813e-02,16812.6967,False
4509,1.4563e-13,8.8472e-29,1.1920e-06,1.192,True
4510,3.0373e-12,3.8482e-26,2.7404e-09,0.0027,True
4511,4.4171e-15,8.1387e-32,1.2957e-03,1295.7497,False
4512,5.5541e-14,1.2868e-29,8.1951e-06,8.1951,True
4513,2.1785e-15,1.9798e-32,5.3267e-03,5326.6726,False
4514,2.0624e-13,1.7744e-28,5.9434e-07,0.5943,True
4515,1.0874e-13,4.9327e-29,2.1379e-06,2.1379,True
4516,3.2124e-14,4.3048e-30,2.4498e-05,24.4977,True
4517,8.4832e-14,3.0019e-29,3.5130e-06,3.513,True
4518,2.0721e-12,1.7910e-26,5.8882e-09,0.0059,True
4519,5.3221e-15,1.1816e-31,8.9252e-04,892.5179,False
4520,1.2119e-15,6.1266e-33,1.7213e-02,17213.1165,False
4521,1.5391e-12,9.8817e-27,1.0672e-08,0.0107,True
4522,1.3638e-13,7.7582e-29,1.3593e-06,1.3593,True
4523,1.9702e-12,1.6193e-26,6.5126e-09,0.0065,True
4524,1.6147e-13,1.0876e-28,9.6967e-07,0.9697,True
4525,9.9257e-13,4.1097e-27,2.5661e-08,0.0257,True
4526,3.8846e-14,6.2948e-30,1.6753e-05,16.753,True
4527,5.9389e-13,1.4713e-27,7.1676e-08,0.0717,True
4528,2.3840e-12,2.3709e-26,4.4480e-09,0.0044,True
4529,1.3070e-13,7.1255e-29,1.4800e-06,1.48,True
4530,4.6636e-15,9.0724e-32,1.1624e-03,1162.3923,False
4531,9.8690e-15,4.0629e-31,2.5956e-04,259.5624,False
4532,5.4298e-15,1.2298e-31,8.5749e-04,857.4914,False
4533,8.1868e-15,2.7959e-31,3.7719e-04,377.1872,False
4534,1.3596e-14,7.7113e-31,1.3676e-04,136.7563,False
4535,1.1309e-13,5.3350e-29,1.9767e-06,1.9767,True
4536,1.4961e-13,9.3371e-29,1.1294e-06,1.1294,True
4537,3.7810e-14,5.9636e-30,1.7684e-05,17.6836,True
4538,1.8898e-13,1.4898e-28,7.0786e-07,0.7079,True
4539,2.0033e-15,1.6741e-32,6.2995e-03,6299.4699,False
4540,2.1122e-15,1.8610e-32,5.6668e-03,5666.8054,False
4541,4.3211e-15,7.7888e-32,1.3540e-03,1353.9617,False
4542,8.2481e-14,2.8379e-29,3.7161e-06,3.7161,True
4543,6.1881e-15,1.5974e-31,6.6019e-04,660.1925,False
4544,1.1165e-14,5.2000e-31,2.0280e-04,202.8007,False
4545,3.0251e-14,3.8175e-30,2.7625e-05,27.6249,True
4546,1.0071e-12,4.2308e-27,2.4926e-08,0.0249,True
4547,1.1253e-15,5.2825e-33,1.9964e-02,19963.6139,False
4548,2.5237e-13,2.6568e-28,3.9694e-07,0.3969,True
4549,2.9796e-13,3.7033e-28,2.8476e-07,0.2848,True
4550,8.9992e-13,3.3783e-27,3.1216e-08,0.0312,True
4551,2.8198e-12,3.3169e-26,3.1794e-09,0.0032,True
4552,1.1871e-15,5.8785e-33,1.7940e-02,17939.5611,False
4553,3.7055e-15,5.7275e-32,1.8412e-03,1841.2289,False
4554,1.8964e-12,1.5001e-26,7.0299e-09,0.007,True
4555,4.9665e-14,1.0289e-29,1.0249e-05,10.2494,True
4556,1.2258e-13,6.2675e-29,1.6826e-06,1.6826,True
4557,2.8348e-13,3.3521e-28,3.1460e-07,0.3146,True
4558,3.2497e-13,4.4053e-28,2.3938e-07,0.2394,True
4559,2.7956e-12,3.2602e-26,3.2347e-09,0.0032,True
4560,4.8718e-12,9.9005e-26,1.0652e-09,0.0011,True
4561,4.6115e-13,8.8709e-28,1.1888e-07,0.1189,True
4562,1.1546e-14,5.5607e-31,1.8965e-04,189.6466,False
4563,1.7955e-12,1.3447e-26,7.8421e-09,0.0078,True
4564,1.5208e-15,9.6476e-33,1.0931e-02,10930.9282,False
4565,7.1575e-15,2.1370e-31,4.9348e-04,493.4784,False
4566,2.0864e-12,1.8159e-26,5.8074e-09,0.0058,True
4567,8.8643e-15,3.2777e-31,3.2174e-04,321.737,False
4568,6.5491e-15,1.7892e-31,5.8942e-04,589.423,False
4569,3.2428e-15,4.3866e-32,2.4041e-03,2404.0737,False
4570,1.5060e-12,9.4611e-27,1.1146e-08,0.0111,True
4571,7.0746e-14,2.0878e-29,5.0511e-06,5.0511,True
4572,3.1362e-13,4.1030e-28,2.5702e-07,0.257,True
4573,7.6612e-15,2.4484e-31,4.3072e-04,430.7166,False
4574,6.3675e-13,1.6913e-27,6.2352e-08,0.0624,True
4575,6.4750e-13,1.7489e-27,6.0300e-08,0.0603,True
4576,1.4331e-14,8.5678e-31,1.2309e-04,123.0861,False
4577,3.3045e-14,4.5550e-30,2.3152e-05,23.1518,True
4578,5.9654e-15,1.4844e-31,7.1042e-04,710.4186,False
4579,4.0952e-12,6.9956e-26,1.5075e-09,0.0015,True
4580,2.4438e-13,2.4912e-28,4.2331e-07,0.4233,True
4581,2.8632e-12,3.4197e-26,3.0838e-09,0.0031,True
4582,1.3250e-14,7.3234e-31,1.4400e-04,144.0,False
4583,7.8017e-13,2.5390e-27,4.1534e-08,0.0415,True
4584,6.8059e-13,1.9322e-27,5.4578e-08,0.0546,True
4585,3.6175e-13,5.4590e-28,1.9318e-07,0.1932,True
4586,3.7314e-12,5.8080e-26,1.8157e-09,0.0018,True
4587,2.8559e-14,3.4024e-30,3.0995e-05,30.995,True
4588,3.0445e-15,3.8666e-32,2.7274e-03,2727.4167,False
4589,3.0523e-13,3.8864e-28,2.7135e-07,0.2713,True
4590,4.9853e-13,1.0368e-27,1.0172e-07,0.1017,True
4591,1.3401e-13,7.4912e-29,1.4078e-06,1.4078,True
4592,5.8212e-15,1.4136e-31,7.4604e-04,746.0433,False
4593,7.3446e-14,2.2502e-29,4.6866e-06,4.6866,True
4594,1.4282e-14,8.5084e-31,1.2395e-04,123.9451,False
4595,3.8123e-14,6.0626e-30,1.7395e-05,17.3948,True
4596,2.4358e-13,2.4750e-28,4.2609e-07,0.4261,True
4597,5.7086e-13,1.3594e-27,7.7578e-08,0.0776,True
4598,7.2276e-15,2.1791e-31,4.8396e-04,483.9562,False
4599,3.1571e-14,4.1578e-30,2.5364e-05,25.364,True
4600,9.8997e-15,4.0882e-31,2.5796e-04,257.9582,False
4601,5.4292e-15,1.2296e-31,8.5768e-04,857.6807,False
4602,7.9018e-13,2.6046e-27,4.0489e-08,0.0405,True
4603,2.3083e-12,2.2227e-26,4.7445e-09,0.0047,True
4604,2.3414e-14,2.2869e-30,4.6114e-05,46.1142,True
4605,6.0112e-13,1.5073e-27,6.9964e-08,0.07,True
4606,2.0795e-12,1.8039e-26,5.8462e-09,0.0058,True
4607,1.3483e-12,7.5834e-27,1.3906e-08,0.0139,True
4608,4.7448e-15,9.3914e-32,1.1229e-03,1122.9177,False
4609,3.4458e-12,4.9531e-26,2.1291e-09,0.0021,True
4610,2.4735e-14,2.5522e-30,4.1320e-05,41.32,True
4611,1.7982e-14,1.3489e-30,7.8182e-05,78.1823,True
4612,1.7019e-15,1.2082e-32,8.7283e-03,8728.2504,False
4613,6.2855e-14,1.6480e-29,6.3989e-06,6.3989,True
4614,2.5307e-15,2.6715e-32,3.9474e-03,3947.4281,False
4615,8.3050e-15,2.8772e-31,3.6653e-04,366.5285,False
4616,1.4872e-14,9.2259e-31,1.1431e-04,114.3057,False
4617,9.8135e-13,4.0173e-27,2.6251e-08,0.0263,True
4618,1.7314e-12,1.2505e-26,8.4329e-09,0.0084,True
4619,1.3147e-14,7.2096e-31,1.4627e-04,146.2725,False
4620,1.5007e-12,9.3947e-27,1.1225e-08,0.0112,True
4621,1.4821e-12,9.1628e-27,1.1509e-08,0.0115,True
4622,6.7363e-13,1.8929e-27,5.5712e-08,0.0557,True
4623,3.4884e-15,5.0761e-32,2.0775e-03,2077.537,False
4624,3.5767e-13,5.3365e-28,1.9762e-07,0.1976,True
4625,3.1305e-12,4.0881e-26,2.5796e-09,0.0026,True
4626,3.3473e-13,4.6739e-28,2.2563e-07,0.2256,True
4627,1.6852e-14,1.1846e-30,8.9024e-05,89.0244,True
4628,7.1060e-14,2.1064e-29,5.0065e-06,5.0065,True
4629,2.4463e-13,2.4964e-28,4.2243e-07,0.4224,True
4630,7.7372e-14,2.4972e-29,4.2230e-06,4.223,True
4631,2.7778e-15,3.2188e-32,3.2763e-03,3276.3157,False
4632,1.4266e-14,8.4902e-31,1.2421e-04,124.2108,False
4633,9.2905e-13,3.6005e-27,2.9290e-08,0.0293,True
4634,1.5359e-12,9.8402e-27,1.0717e-08,0.0107,True
4635,3.2201e-15,4.3254e-32,2.4381e-03,2438.1084,False
4636,3.3331e-12,4.6343e-26,2.2756e-09,0.0023,True
4637,1.6455e-14,1.1295e-30,9.3364e-05,93.3642,True
4638,2.8176e-13,3.3116e-28,3.1844e-07,0.3184,True
4639,6.0392e-13,1.5214e-27,6.9316e-08,0.0693,True
4640,1.0078e-12,4.2366e-27,2.4892e-08,0.0249,True
4641,3.1499e-12,4.1389e-26,2.5479e-09,0.0025,True
4642,1.4371e-14,8.6148e-31,1.2241e-04,122.4138,False
4643,1.4983e-12,9.3641e-27,1.1262e-08,0.0113,True
4644,3.0698e-15,3.9310e-32,2.6827e-03,2682.7401,False
4645,4.0544e-13,6.8570e-28,1.5379e-07,0.1538,True
4646,5.5533e-13,1.2864e-27,8.1975e-08,0.082,True
4647,3.2128e-13,4.3057e-28,2.4493e-07,0.2449,True
4648,8.5764e-15,3.0683e-31,3.4370e-04,343.7013,False
4649,1.6957e-12,1.1995e-26,8.7916e-09,0.0088,True
4650,4.2131e-15,7.4044e-32,1.4242e-03,1424.248,False
4651,1.5790e-15,1.0401e-32,1.0139e-02,10139.1942,False
4652,4.5069e-13,8.4732e-28,1.2446e-07,0.1245,True
4653,5.7381e-14,1.3735e-29,7.6780e-06,7.678,True
4654,1.3829e-12,7.9774e-27,1.3219e-08,0.0132,True
4655,2.6192e-14,2.8618e-30,3.6850e-05,36.8503,True
4656,4.1923e-15,7.3316e-32,1.4384e-03,1438.3862,False
4657,1.2416e-12,6.4304e-27,1.6400e-08,0.0164,True
4658,1.0725e-13,4.7983e-29,2.1978e-06,2.1978,True
4659,5.0099e-15,1.0470e-31,1.0072e-03,1007.2361,False
4660,4.6204e-13,8.9052e-28,1.1842e-07,0.1184,True
4661,7.7731e-14,2.5204e-29,4.1841e-06,4.1841,True
4662,1.7192e-13,1.2330e-28,8.5530e-07,0.8553,True
4663,5.0681e-14,1.0715e-29,9.8422e-06,9.8422,True
4664,1.1624e-12,5.6367e-27,1.8709e-08,0.0187,True
4665,1.1709e-12,5.7193e-27,1.8439e-08,0.0184,True
4666,4.2073e-13,7.3842e-28,1.4282e-07,0.1428,True
4667,2.4540e-15,2.5121e-32,4.1980e-03,4197.9508,False
4668,1.2673e-12,6.7000e-27,1.5740e-08,0.0157,True
4669,3.0343e-13,3.8406e-28,2.7458e-07,0.2746,True
4670,3.7868e-13,5.9818e-28,1.7630e-07,0.1763,True
4671,2.2012e-14,2.0212e-30,5.2175e-05,52.1753,True
4672,1.7883e-12,1.3340e-26,7.9056e-09,0.0079,True
4673,4.8209e-13,9.6949e-28,1.0878e-07,0.1088,True
4674,2.6090e-15,2.8394e-32,3.7141e-03,3714.094,False
4675,3.2237e-14,4.3351e-30,2.4326e-05,24.3261,True
4676,1.8997e-12,1.5055e-26,7.0049e-09,0.007,True
4677,1.4948e-15,9.3206e-33,1.1314e-02,11314.4135,False
4678,3.5996e-12,5.4049e-26,1.9511e-09,0.002,True
4679,3.2524e-13,4.4126e-28,2.3899e-07,0.239,True
4680,2.1649e-13,1.9551e-28,5.3940e-07,0.5394,True
4681,1.0018e-14,4.1867e-31,2.5189e-04,251.889,False
4682,8.3229e-15,2.8896e-31,3.6496e-04,364.9587,False
4683,3.0524e-12,3.8867e-26,2.7133e-09,0.0027,True
4684,1.2685e-14,6.7125e-31,1.5710e-04,157.1045,False
4685,7.3887e-13,2.2773e-27,4.6307e-08,0.0463,True
4686,2.8454e-14,3.3774e-30,3.1225e-05,31.2247,True
4687,3.2741e-15,4.4718e-32,2.3583e-03,2358.2897,False
4688,1.0956e-15,5.0068e-33,2.1063e-02,21062.9542,False
4689,1.0308e-13,4.4327e-29,2.3791e-06,2.3791,True
4690,4.0680e-12,6.9030e-26,1.5277e-09,0.0015,True
4691,2.3197e-14,2.2446e-30,4.6983e-05,46.9832,True
4692,2.0953e-14,1.8314e-30,5.7584e-05,57.5841,True
4693,1.8741e-14,1.4651e-30,7.1982e-05,71.9816,True
4694,8.4232e-14,2.9596e-29,3.5632e-06,3.5632,True
4695,4.2659e-14,7.5910e-30,1.3892e-05,13.8924,True
4696,1.7980e-12,1.3485e-26,7.8205e-09,0.0078,True
4697,7.4115e-14,2.2914e-29,4.6023e-06,4.6023,True
4698,7.5541e-14,2.3804e-29,4.4303e-06,4.4303,True
4699,3.2496e-15,4.4050e-32,2.3940e-03,2394.0083,False
4700,4.3164e-12,7.7720e-26,1.3569e-09,0.0014,True
4701,8.4070e-15,2.9483e-31,3.5769e-04,357.6893,False
4702,1.8680e-15,1.4556e-32,7.2452e-03,7245.151,False
4703,2.8376e-13,3.3589e-28,3.1396e-07,0.314,True
4704,1.5931e-13,1.0587e-28,9.9611e-07,0.9961,True
4705,3.4325e-14,4.9148e-30,2.1457e-05,21.4569,True
4706,3.6448e-14,5.5416e-30,1.9030e-05,19.0299,True
4707,8.0154e-13,2.6800e-27,3.9349e-08,0.0393,True
4708,5.2958e-15,1.1699e-31,9.0141e-04,901.4052,False
4709,1.0817e-12,4.8806e-27,2.1608e-08,0.0216,True
4710,2.5101e-13,2.6283e-28,4.0123e-07,0.4012,True
4711,3.5461e-14,5.2456e-30,2.0104e-05,20.1038,True
4712,4.9458e-14,1.0204e-29,1.0335e-05,10.3353,True
4713,8.8988e-15,3.3033e-31,3.1925e-04,319.2492,False
4714,6.0541e-13,1.5289e-27,6.8975e-08,0.069,True
4715,7.8906e-14,2.5972e-29,4.0604e-06,4.0604,True
4716,1.5376e-14,9.8616e-31,1.0694e-04,106.9369,False
4717,1.6024e-13,1.0711e-28,9.8457e-07,0.9846,True
4718,4.8216e-12,9.6977e-26,1.0874e-09,0.0011,True
4719,4.0740e-14,6.9236e-30,1.5232e-05,15.2316,True
4720,2.5445e-12,2.7009e-26,3.9045e-09,0.0039,True
4721,1.8889e-14,1.4883e-30,7.0856e-05,70.856,True
4722,1.5939e-15,1.0597e-32,9.9513e-03,9951.33,False
4723,5.6949e-15,1.3529e-31,7.7951e-04,779.5062,False
4724,3.5379e-14,5.2212e-30,2.0198e-05,20.198,True
4725,6.4927e-15,1.7585e-31,5.9971e-04,599.7143,False
